,District,Households surveyed,Women age 15-49 years interviewed,Men age 15-49 years interviewed,1. Population (female) age 6+ years who ever attended school (%),3. Sex ratio of the total population (females per 1000 males),4. Sex ratio at birth for children born in the last five years (females per 1000 males),7. Households with an improved drinking-water source1 (%),8. Households using improved sanitation facility2 (%),9. Households using clean fuel for cooking3 (%),12. Women who are literate (%),13. Men who are literate (%),14. Women with 10 or more years of schooling (%),15. Women age 20-24 years married before age 18 years (%),19. Any modern method (%),30. Mothers who had at least 4 antenatal care visits (%),32. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),40. Institutional births (%),42. Home delivery conducted by skilled health personnel (out of total deliveries) (%),47. Children age 12-23 months fully immunized (BCG measles and 3 doses each of polio/DPT) (%),53. Children age 9-59 months who received a vitamin A dose in last 6 months (%),62. Children under age 3 years breastfed within one hour of birth8 (%),65. Breastfeeding children age 6-23 months receiving an adequate diet9 10 (%),67. Total children age 6-23 months receiving an adequate diet9 10 (%),68. Children under 5 years who are stunted11 (%),72. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),76. Children age 6-59 months who are anaemic (<11.0 g/dl) (%),79. All women age 15-49 years who are anaemic (%),91. Cervix (%),92. Breast (%),93. Oral cavity (%),State,Region,Zone
371,Dakshin Bastar Dantewada,427.0,547.0,70.8,-2.081210385225942,0.38578178425276155,1.280118584194822,0.45914928571577374,-0.9880719836113707,-0.7166227812076209,-1.9047441073026048,-3.3745685708394797,-1.1250684554449681,-0.40691416102886413,-0.7786098061736256,0.40033476845658755,-0.2084091833752891,-1.107545342045838,0.7995258440554637,0.24102216501153795,0.3313209317148582,-0.2887815737005392,-0.3009766416387571,-0.37586572121015027,0.7484199179644794,1.9151592101389463,0.9487626550018352,1.845665885495818,-0.8478174817031255,-0.7982902998468091,-0.9782696804901885,CT,Total,Central Zone
373,Bijapur,193.0,267.0,32.09,0.01958128864406563,0.17501319119715766,0.07295639198243427,0.4434663396584145,-1.0099762922165876,-0.9682238869062345,-0.1676063213524616,0.35102593546640076,-0.8351712430869186,-0.5651859703301034,0.3566051991519048,-0.04641158382500738,-0.4679063946226078,-0.13267745633443032,0.6758688651659793,1.2467615677165664,1.028099180853124,0.19305999544839916,-0.43507606417452555,-0.5242310802400119,1.1432727234340203,-0.296019758888214,-0.30176244872881697,1.3935210052025222,-0.5602766324625108,-0.6119698450669946,-0.7811585384636689,CT,Total,Central Zone
375,Pashchim Champaran,1438.0,1541.0,238.0,-1.2780943295139495,-0.8085735763956605,-0.32121901771956984,0.6174723601995843,-1.0318806008218047,-0.6382868541266108,-1.483799456099669,-1.02539263879936,-1.0380992917375533,0.9620630306374628,-2.445994385424246,-1.409340035093901,-0.8507448729442694,-0.7705050213030792,2.116741488747796,-1.8485667867537279,0.0247609606999563,-0.734324020993786,-0.16556251888204976,-0.14806064238477212,0.6844437672048574,0.4467813553419419,0.386559698181632,0.5904928584316155,-0.6123011381930866,-0.5885255494324483,-0.7427602640429184,BR,Total,Eastern Zone
377,Purba Champaran,1828.0,2242.0,200.0,-1.4693124380168046,0.9899850843454928,-0.3130070300174448,0.8639186553866499,-1.0697919041769877,-0.78106662269791,-1.4706243496457427,-1.9187412326737712,-1.3145129128231352,1.3762322512388367,-2.3498915278305503,-1.4914912907673992,-1.40070809842727,-1.8524327736033637,2.815672238992707,-0.713974149915289,-0.7107583836764566,-0.2366747697464012,-0.11297451004449344,-0.1130137071808677,1.0443096152277307,0.6513207925937239,0.59989564161787,0.29220283323812163,-0.8513326510092456,-0.7489338879846066,-0.9134192614684764,BR,Total,Eastern Zone
379,Sheohar,280.0,309.0,32.0,-1.3476281871513511,2.1000330077716733,-0.2637351038046942,0.8713867249377727,-1.0487300689796637,-0.9084107406128524,-1.714363819043374,-1.643016358021175,-1.2673203433694993,1.76081795608297,-1.6050943814794087,-1.440635751540948,-1.4647814839204352,-1.421927489965554,1.3909287865703888,-0.14382709622763107,-0.5254748847114062,-0.6757770502587996,0.17625953856206625,0.003809410165480055,1.624093481486804,1.1034606012555583,0.47440391018478906,0.3157520457533972,-1.0833338252131646,-0.5391691375702459,-0.7598261637854741,BR,Total,Eastern Zone
381,Sitamarhi,1419.0,1686.0,200.0,-1.225943936285898,1.537983426290063,0.49997975249293874,0.9087270726933885,-1.082429005295382,-0.8428092253233366,-1.931753075533153,-2.0069731925626018,-1.375189073549239,1.8347767454760724,-0.7641943775345714,-1.31545288575276,-1.3526530593073962,-2.2942671436526947,1.4715746423678782,0.044321431489296244,-0.13806393232993655,-0.5996659883033174,-0.11297451004449344,-0.17142526585404158,2.053933244403013,1.1572867689533957,0.8069569984824534,0.7003891835029027,-0.9216360371316453,-0.1689960486037269,-0.7598261637854741,BR,Total,Eastern Zone
383,Madhubani,1656.0,1970.0,249.0,-1.382395115970052,2.1562379659198343,0.17971223211006038,0.8788547944888954,-1.1287650427294944,-0.8659627013078717,-1.714363819043374,-0.8599577140078023,-0.9302305615578139,1.1839393988167701,-1.7072036676727103,-1.4249878933174245,-0.8934604632730461,-1.55787652690381,2.439324911937755,-0.7367800320627952,0.11459538444058696,-0.7050505356262928,-0.09982750783510441,-0.06628446024232877,1.5041381988125127,0.985043032320316,0.4242072176115564,0.7945860335640063,-0.4576336887238072,-0.1566569456381762,-0.34171162009285677,BR,Total,Eastern Zone
385,Supaul,824.0,1043.0,104.0,-1.730064404157062,1.8190082170308681,-0.18982721448556847,0.9012590031422658,-1.2677731550318323,-1.1013563738173107,-2.043741480391524,-0.4077689195775436,-1.2942875259144344,2.36728002910641,-0.6620850913412696,-1.5345229008820886,-1.165772351618998,-0.9461058606816595,1.9823317290853133,0.23246995920622357,0.9062612436548936,-1.132443421991694,-0.7966186249327251,-0.6854469821779717,1.134276077233449,1.6955484459317698,1.0202929419186915,1.3440676589204423,-1.0270911163152447,-0.8723249176401129,-0.8536886123695311,BR,Total,Eastern Zone
387,Araria,1093.0,1332.0,135.0,-1.304169526127975,1.6363421030493448,0.30289204764193667,0.8788547944888954,-1.4067812673341702,-1.1360865877941133,-1.8527024368095972,-2.150350127381951,-1.327996504095603,1.4501910406319392,-0.9323743783235386,-1.3311007439762836,-1.181790697992289,-1.4842374652289214,1.8479219694228304,-0.4517065052189662,0.10336608147300798,-0.8806914478312522,0.320876562865346,0.050538657104018996,1.1642648979020214,1.6632527453130668,0.3551867653233618,1.1478242212931435,-0.4787247045605272,0.06544690774173503,-0.5550353668748044,BR,Total,Eastern Zone
389,Kishanganj,629.0,786.0,90.0,-1.7995982617944644,1.2991123541603784,0.10580434279093462,0.8191102380799102,-1.2635607879923676,-1.1206509371377564,-2.18866765138471,-4.146598219866749,-1.3819308691854724,-0.0363806261694208,-1.9594736688561616,-1.3584844958674498,-0.7813320386600071,-2.0393626993934655,3.3533112776426397,-0.3946917998502004,0.631143320949213,-0.851417962463759,0.07108352088695359,-0.08964908371159824,1.0143207945591577,1.254173870809503,0.5685227087595998,1.3048189713949825,-0.5419977520706869,-0.502151828673594,-0.6232989658450276,BR,Total,Eastern Zone
391,Purnia,1225.0,1440.0,178.0,-0.8435077192801871,1.3693685518455798,-0.16519125137919322,0.8863228640400193,-1.3267462935843395,-1.0048835572150816,-1.7011887125894478,-0.6504068092718286,-1.179677000098461,0.8807083623050499,-0.866303663727873,-1.4875793262115182,-1.0910200685436386,-0.9234476878586169,0.5575882766629945,0.2267684886693465,0.7153630932060541,-0.04346976632094606,0.38661157391229134,0.16736177445036676,1.5341270194810859,1.7170789130109043,0.6500923341911022,1.3990158214560862,-0.43654267288708737,-0.7489338879846066,-0.768359113656752,BR,Total,Eastern Zone
393,Katihar,1176.0,1233.0,135.0,-1.3910868481747274,0.6387040959194863,-0.5922146118896977,0.8489825162844034,-1.0276682337823397,-0.9508587799178333,-1.7604766916321148,-2.062118167493121,-1.1729352044622274,1.0138341832126347,-1.0765286647140824,-1.6166741565555869,-1.2565429810676485,-1.4729083788174002,0.4500604689330081,0.5346478976606821,0.2998788834056374,-0.025905675100449877,-0.1524155166726605,-0.2765660714657546,1.2442350863515492,1.0281039664785856,0.32381383246509154,1.0065289462014886,-0.4013909798258875,-0.3417434901214357,-0.5209035673896928,BR,Total,Eastern Zone
395,Madhepura,750.0,877.0,83.0,-1.8343651906131653,1.91736689379015,-0.3047950423153197,0.9087270726933885,-1.3014720913475506,-0.9894479065587249,-2.261130736881303,-0.8268707290494896,-1.1931605913709287,2.322904755470548,-1.256721522702262,-1.6010262983320636,-1.4647814839204352,-0.9574349470931809,-0.060696617784426914,0.02151554934179001,-0.1043760234272004,0.1555899341780078,-0.9017946426078377,-0.8489993464628587,1.5041381988125127,1.0819301341764231,0.3300884190367457,0.511995483380696,-0.8302416351725256,-0.7859511968812585,-0.9560840108248659,BR,Total,Eastern Zone
397,Saharsa,683.0,814.0,95.0,-1.6952974753383612,0.7089602936046876,0.2946800599398116,0.8863228640400193,-1.234074218716114,-0.8389503126592476,-1.839527330355671,-2.337843042145717,-0.997648517920151,0.9250836359409115,-0.9744193785207808,-1.5697305818850165,-0.9361760536018229,-1.0310740087680692,0.12747704574304908,0.9223478941682892,0.05844886960269285,-1.0914605424772035,-0.8623536359796704,-0.8606816581974934,0.7144325878734299,1.2649391043490705,0.7693094790525294,0.7396378710283624,-0.8443023123970055,-0.8229685057779104,-0.7427602640429184,BR,Total,Eastern Zone
399,Darbhanga,1586.0,1902.0,218.0,-1.191177007467197,2.128135486845754,0.3439519861525621,0.9012590031422658,-0.7665014773355232,-0.6305690287984325,-1.543087435142336,-0.49600087946637406,-0.9369723571940477,1.2061270356347014,-1.6651586674754686,-1.5971143337761826,-1.2512035322765516,-1.7391419094881506,2.573734671600238,-0.508721210587732,0.647987275400581,-1.2905202429761573,-0.5731195873731109,-0.4401184357506415,1.2242425392391671,0.898921164003776,0.8634282776273402,1.1870729088186032,-0.7177562173766862,-0.6132037553635495,-0.6147660159737497,BR,Total,Eastern Zone
401,Muzaffarpur,1797.0,2069.0,262.0,-0.8435077192801871,0.9197288866602915,-0.017375472740941672,0.8639186553866499,-0.7328025410198049,-0.49164817289122265,-0.864569452765147,-0.8268707290494896,-0.6066243710185958,0.7771660571547065,-2.127653669645129,-1.5384348654379696,-1.3526530593073962,-0.8781313422125319,0.584470228595491,-0.3889903293133238,-0.014541599686569737,-0.4650079556128483,-0.12612151225388246,-0.2882483832003895,1.1142835301210667,1.0926953677159907,0.14812540845877836,0.11165887062100642,-0.8021202807235657,-0.7489338879846066,-0.8792874619833648,BR,Total,Eastern Zone
403,Gopalganj,847.0,1217.0,121.0,-0.5045301632978519,2.338904079901358,0.902367149897068,0.8340463771821568,-0.8212622488485654,-0.5495318628525602,-0.6537677495023307,0.1326518347415441,-0.39762870629535096,0.25205865246367903,-2.1516793840435526,-1.1707101971851681,-0.8721026681086578,-0.14740526866940748,0.7457619401904707,0.14124643061619782,0.44585982198416174,-0.6991958385527941,-0.49423757411677643,-0.3349776301389285,-0.11525811729041636,0.30683331932756464,0.43675639075486467,0.6140420709468911,-0.8443023123970055,-0.600864652397999,-0.5294365172609706,BR,Total,Eastern Zone
405,Siwan,1034.0,1522.0,167.0,-0.43499630566045017,1.7628032588827072,0.4178598754716879,0.7892379598754181,-0.9392085259535792,-0.5649675135089167,-0.35074030106203263,0.5186666592551789,-0.21560022411704086,0.192891620949197,-2.115640812445917,-1.1276785870704786,-0.5570751894339292,-0.14740526866940748,1.2834009788404024,0.08423172524743205,0.647987275400581,-0.7987256888022712,0.03164251425878629,-0.031237525038424356,0.11465617450197457,0.14535481623405241,0.43675639075486467,0.7474876085334545,-0.3662392867646876,-0.4898127257080433,-0.6488978154588614,BR,Total,Eastern Zone
407,Saran,1237.0,1653.0,194.0,-0.5219136277072026,1.1445487192529356,0.3603759615568123,0.7892379598754181,-0.8633859192432132,-0.6652992427752351,-0.6208299833675158,-0.2533629897720906,-0.3032435673880789,0.1485163473133354,-2.1997308128404005,-1.1628862680734064,-1.2191668395299688,-0.8951249718298137,3.5414849411701157,-0.38328885877644714,0.04721956663511387,-0.06103385754144183,-0.7045896094670017,-0.6270354235047979,0.9343506061096305,0.1130591156153499,0.36146135189501594,0.22940493319738567,-0.4576336887238072,-0.10730053377597364,-0.4526399684194696,BR,Total,Eastern Zone
409,Vaishali,1170.0,1552.0,156.0,-0.7652821294381094,0.4138842633268421,-0.8467862306555753,0.7294934034664319,-0.6485552002305092,-0.5263783868680251,-0.8448067930842578,-0.22027600481377782,-0.29650177175184533,1.5611292247215929,-1.2747408085010798,-1.2098298427439769,-0.8240476289887839,0.05085374353221532,0.4769424208655048,0.47763319229191625,0.9511784555252087,-0.5586831087888267,0.22884754739962235,-0.031237525038424356,1.6940673963801407,0.6513207925937239,0.706563613335989,0.8809331461200178,0.19618780221450996,-0.4527954168113914,-0.7000955146865289,BR,Total,Eastern Zone
411,Samastipur,1564.0,1709.0,179.0,-0.9651919701456404,0.9759338448084525,0.9598510638119435,0.7967060294265409,-1.1245526756900297,-0.7965022733542667,-1.1148964753897408,-0.41879791456364834,-0.6403333491997644,1.8273808665367621,-1.9234350972585255,-1.5110511135468034,-1.0803411709614443,-0.24936704637309906,0.261886805405532,-0.25215503642828596,0.2268884141163752,-0.4064609848778618,-0.5731195873731109,-0.6036708000355284,1.2442350863515492,0.7374426609102638,0.581071881902908,0.661140495977443,-0.6966652015399661,-0.7736120939157077,-0.6318319157163056,BR,Total,Eastern Zone
413,Begusarai,1120.0,1420.0,206.0,-0.8956581125082381,0.7089602936046876,0.1879242198121855,0.8415144467332796,-0.49269761977031207,-0.7000294567520375,-1.0687836028009996,-1.0143636438132553,-0.7549438750157376,2.093632508351931,-0.6020208053452097,-1.6557938021143956,-1.288579673814231,-0.14174072546364716,0.2887687573380287,0.8710346593363997,0.3897133071462676,-0.868982053684255,-0.6914426072576124,-0.6387177352394328,0.8143953234353392,0.8773906969246411,0.41165804446824855,0.6532907584723509,-0.738847233213406,-0.600864652397999,-0.24784917150879984,BR,Total,Eastern Zone
415,Khagaria,591.0,704.0,85.0,-1.1998687396718717,0.6949090540676474,0.3111040353440618,0.8191102380799102,-0.6359180991121148,-0.8196557493388017,-1.4969745625535948,-0.8930446989661135,-0.8021364444693735,1.5685251036609034,-1.0224708073176285,-1.4484596806527095,-1.283240225023134,-0.37398699689983356,0.9608175556504432,0.23246995920622357,0.4177865645652147,-0.7167599297732903,-0.42850256306983103,-0.40507150054673724,1.3042127276886941,0.8881559304642088,0.45558015046982664,0.6925394459978106,-0.8864843440704454,-0.6255428583291003,-0.41850816893435794,BR,Total,Eastern Zone
417,Bhagalpur,1170.0,1482.0,183.0,-0.6783648073913568,0.30147434703052,-0.13234330057069288,0.7070891948130626,-0.5727325935201432,-0.44148230825806345,-0.8118690269494427,-0.8158417340633862,-0.41785409320405215,0.15591222625264575,-1.3047729514991098,-1.1785341262969298,-0.6692036140469683,-0.4759487746035251,1.0145814595154365,0.27808172350123606,0.7602803050763692,-0.6406488678178076,-0.45479656748860925,-0.35834225360819805,0.9843319738905851,0.360659487025402,0.8759774507706476,0.8338347210894661,-0.3943606412136476,-0.7489338879846066,-0.8622215622408089,BR,Total,Eastern Zone
419,Banka,757.0,929.0,133.0,-1.2954777939232995,0.17501319119715766,-1.3641414558894558,0.37849413456364356,-1.3309586606238042,-0.9778711685664574,-1.5957878609580398,-0.5070298744524788,-1.024615700465086,1.5241498300250418,-1.130586522110536,-1.3076289566409987,-0.6959008580024537,-0.4023097129286368,0.1005950938105526,0.17545525383745778,0.27180562598669034,-0.5645378058623254,-0.4810905719073874,-0.5335769296277197,1.2842201805763127,0.985043032320316,0.8948012104856105,1.2577205463644312,-0.6193314768053265,-0.8599858146745623,-0.8878204118546427,BR,Total,Eastern Zone
421,Munger,511.0,560.0,75.0,0.008282036777986968,-0.33083143213629174,-0.44439883325144613,0.19926046533668695,-0.4969099868097769,-0.3218560156712993,-0.2914523220193657,0.25397077958868736,-0.22234201975327442,0.5700814468540197,-0.6620850913412696,-1.0103196503940528,-1.0589833757970561,0.32275181740872644,0.1005950938105526,0.10703760739493869,0.5300795942410029,-0.5645378058623254,0.25514155181840065,0.09726790404255814,0.9843319738905851,0.6405555590541566,0.3991088713249403,1.1870729088186032,-0.48575504317276713,-0.7612729909501572,-0.8195568128844194,BR,Total,Eastern Zone
423,Lakhisarai,314.0,401.0,46.0,-0.643597878572656,0.2733718679564395,0.01547247806755867,0.4457067605237515,-0.38317607674422793,-0.7694898847056425,-0.9567951979426289,-0.716580779188451,-0.4920138452026228,1.324461098663665,-0.6140336625444219,-1.264597346526309,-1.3633319568895903,-0.7761695645088402,0.1005950938105526,-0.155230037301384,0.16512724779469157,-0.3186405287753821,-0.2707385365571622,-0.22983682452721546,1.384182916138222,0.511372756579347,0.637543161047794,0.8730834086149258,-0.40842131843812746,-0.6625601672257522,-0.7256943643003625,BR,Total,Eastern Zone
425,Sheikhpura,198.0,263.0,30.0,-0.704440004005383,1.5520346658271031,0.6642195065354405,0.4905151778304912,-0.5179718220071008,-0.7000294567520375,-1.1741844544324078,-0.8599577140078023,-0.7077513055621014,1.146960004120219,-0.8002329491322072,-1.440635751540948,-1.0483044782148618,-0.18139252790397187,1.1489912191779195,0.09563466632118536,0.07529282405406092,-0.2659482551138944,1.10969669542869,0.774841984651375,0.964339426778203,1.3725914397447454,0.618719401332832,1.2420210713542472,-0.2256325145198882,0.102464216638387,-0.5635683167460823,BR,Total,Eastern Zone
427,Nalanda,944.0,1066.0,125.0,-0.9391167735316144,0.6106016168454057,-0.6004265995918228,0.7518976121198023,-0.6274933650331853,-0.4337644829298852,-1.1939471141132971,-0.8709867089939055,-0.5257228233837914,1.2431064303312525,-0.8723100923274789,-1.612762191999706,-1.224506288321066,0.039524657120693855,0.019949238013062903,0.19255966544808736,-0.0370002056217273,0.14388054003101075,-0.45479656748860925,-0.3700245653428329,1.7340524906049042,0.8450949963059387,0.17949834131704862,0.8338347210894661,-0.5630887679074067,-0.21835246046592935,-0.7854250133993079,BR,Total,Eastern Zone
430,Patna,2165.0,2780.0,416.0,0.0343572333920137,-0.4151388693585333,0.6970674573439408,0.8191102380799102,0.16864400542565885,0.6583078010073489,-0.1465261510261795,0.1326518347415441,0.4720629307787977,0.20768337882781746,-0.3978022329586065,-1.115942693402836,-0.4769834575674728,0.48702357037578564,-0.5445717525693653,0.4491258396075334,-0.19421044716783065,-0.3303499229223796,-0.7440306160951689,-0.7321762291165109,0.6744474936486664,0.12382434915491754,-0.28482106498535087,0.4805965333603283,-0.8443023123970055,-0.7612729909501572,-0.48677176790458115,BR,Total,Eastern Zone
432,Bhojpur,826.0,1216.0,147.0,-0.44368803786512556,0.5543966586972447,-0.3869149193365705,0.9012590031422658,-0.8296869829274949,-0.5263783868680251,-0.6932930688641089,0.32014474950530986,-0.27627638484314415,0.5257061732181582,-1.0885415219132943,-1.3350127085321646,-1.053643927005959,0.14715097803014657,-0.35639808904188935,0.5745581914188183,0.31110818637321636,-0.9743666010072306,-0.17870952109143878,-0.14806064238477212,0.6744474936486664,0.13458958269448518,0.9073503836289178,0.7945860335640063,-0.752907910437886,-0.8353076087434609,-0.8451556624982531,BR,Total,Eastern Zone
434,Buxar,528.0,729.0,99.0,-0.08732701747344027,0.568447898234285,0.24540813372706108,0.8863228640400193,-0.7580767432565936,-0.43762339559397423,-0.26510210911151383,0.5186666592551789,-0.1009896983010676,0.4295597470071249,-0.6801043771400878,-1.0533512605087423,-1.112377863708027,0.21512549649927373,-0.11446052164942,0.1184405484686916,0.3447960952759525,-0.7753069005082768,-0.16556251888204976,-0.14806064238477212,0.7144325878734299,0.19918098393188982,0.22969503389028081,0.025311758064994853,-0.3521786095402077,-0.465134519776942,-0.6574307653301392,BR,Total,Eastern Zone
436,Kaimur (Bhabua),510.0,624.0,84.0,-0.5306053599118781,0.47008922147500315,-0.32121901771956984,0.5577278037905992,-1.0276682337823397,-0.8042200986824449,-0.47590381237432955,-0.42982690954975156,-0.25605099793444297,0.36299683655333276,-0.6320529483432397,-1.5697305818850165,-1.4274053423827555,0.13015734841286397,-0.2757522332443995,0.49473760390254584,-0.6265386114196155,-0.21911067852590543,-0.6520016006294452,-0.6737646704433371,1.7040636699363312,0.6190250919750218,0.4304818041832105,0.5355446958959716,-0.534967413458447,-0.502151828673594,-0.7427602640429184,BR,Total,Eastern Zone
438,Rohtas,894.0,1313.0,184.0,-0.026484892040713283,0.4981917005490837,-0.32943100542169496,0.8639186553866499,-0.8423240840458893,-0.6460046794547892,-0.1794639171609945,-0.2643919847581938,-0.020088150666263373,0.25205865246367903,-0.13351937457594343,-1.4210759287615438,-1.224506288321066,0.16414460764742836,-0.4639258967718756,0.7855126012832511,-0.003312296718990756,-1.4193235785931277,-1.15158768458623,-1.1293748280940934,1.1742611714582125,0.4360161218023743,0.32381383246509154,0.8652336711098337,-0.949757391580605,-0.9463595354334167,-0.32464572035030104,BR,Total,Eastern Zone
440,Aurangabad,767.0,971.0,89.0,-0.5479888243212282,1.271009875086298,-0.22267516529406883,0.8191102380799102,-0.7917756795723118,-0.6961705440879483,-0.502254025282182,0.7282175639911526,-0.033571741938730505,0.4813308995822966,-0.7101365201381177,-1.3311007439762836,-1.1978090443655807,-0.35699336728255177,-0.1951063774469098,0.8995420120207825,0.01914630921616681,-0.10787143412943125,-0.034092496788159066,-0.13637833065013738,1.1542686243458304,0.8666254633850735,-0.17187850669557816,0.2608038832177534,-0.4646640273360473,-0.4898127257080433,-0.6403648655875834,BR,Total,Eastern Zone
442,Gaya,1378.0,2083.0,226.0,-0.9825754345549905,1.158599958789976,0.10580434279093462,0.662280777506324,-0.8044127806907062,-0.73475967072884,-1.1017213689358147,-0.49600087946637406,-0.5459482102924925,1.679463287750557,-0.6500722341420578,-1.503227184435042,-1.3045980201875225,-1.1896812185293677,2.2242692964777824,0.32939495833312477,0.2212737626325857,-0.9158196302722441,-0.3627675520228857,-0.45180074748527627,1.6140972079306128,1.4264176074425827,0.17949834131704862,0.8495341960996496,-0.9567877301928451,-0.9216813295023154,-0.4526399684194696,BR,Total,Eastern Zone
444,Nawada,681.0,899.0,92.0,-0.9738837023503158,2.46536523573472,0.4178598754716879,0.8191102380799102,-0.7201654399014105,-0.5263783868680251,-1.2795853060638158,-1.7312483179100053,-0.41785409320405215,1.1247723673022885,-0.9323743783235386,-1.4328118224291861,-1.1337356588724152,-0.566581465895696,0.261886805405532,0.09563466632118536,-0.12121997787856847,-0.11958082827642828,0.9387856667066324,0.5061488147547754,1.1642648979020214,1.1572867689533957,0.016359090454043268,0.6140420709468911,-0.6123011381930866,-0.09496143081042305,-0.8024909131418636,BR,Total,Eastern Zone
446,Jamui,581.0,735.0,93.0,-1.2607108651045988,0.5965503773083655,-0.2637351038046942,-0.6894398112469712,-1.3098968254264802,-0.9817300812305466,-1.483799456099669,-0.981276658854944,-1.0852918611911893,1.9161314138084846,-1.2867536657002916,-1.5579946882173739,-0.9254971560196288,-1.0424030951795906,0.6382341324604842,-0.3604829766289409,-0.5198602332276168,-0.5996659883033174,-0.6388545984200562,-0.6737646704433371,0.9143580589972483,1.5771308769965273,0.32381383246509154,0.8573839336047416,-1.0552124707642045,-0.8599858146745623,-0.8366227126269753,BR,Total,Eastern Zone
448,Jehanabad,378.0,444.0,48.0,-0.6870565395960323,1.537983426290063,-0.7071824397194489,0.8639186553866499,-0.6991036047040866,-0.5611086008448275,-0.765756154360702,-0.7055517842023478,0.027104418787372783,0.8659166044264297,-0.7401686631361476,-1.2998050275292368,-0.8934604632730461,0.2944291013799232,-0.3295161371093927,0.3236934877962485,-0.13806393232993655,0.3136667551624714,0.5049345937967931,0.5061488147547754,1.5341270194810859,0.8343297627663714,0.3300884190367457,0.4491975833399606,-0.43654267288708737,-0.35408259308698636,-0.5891671663599161,BR,Total,Eastern Zone
450,Arwal,223.0,297.0,33.0,-0.7131317362100583,2.128135486845754,-0.0009514973366915017,0.8415144467332796,-1.0360929678612694,-0.943140954589655,-0.8118690269494427,0.04441987485271362,-0.13469867648223616,1.0360218200305653,-1.0464965217160525,-1.5149630781026844,-1.283240225023134,-0.4476260585747219,-0.006932713919433822,0.6999905432301023,0.04721956663511387,-0.31278583170188384,-0.8229126293515032,-0.7204939173818762,1.3441978219134585,0.8558602298455062,0.6689160939060642,0.5041457458756039,-0.5630887679074067,-0.8476467117090116,-0.8792874619833648,BR,Total,Eastern Zone
452,North District,934.0,1049.0,186.0,1.0252147047249913,-1.0755471275994255,0.1715002444079353,0.7743018207731716,1.8283166189747837,0.5463993337487628,1.2236849201821245,0.47455067931076433,0.2698090616917864,-0.9312819778259607,0.3289756275937173,0.9182788756552143,2.155364796443395,0.968509742865441,-0.4639258967718756,1.6008228880566024,1.9056692077694086,0.9108458566593334,1.1491377020568572,1.1369936484250533,-1.2648295762523725,-2.072283292916848,0.5496989490446378,-0.5241698672914417,-0.3873303026014075,0.15182062850058958,1.8085917474691753,SK,Total,Eastern Zone
454,West District,937.0,1125.0,223.0,0.8426883284268115,-0.8507272950067813,-1.0767218863150778,0.4606428996259981,1.9841741994349809,0.26083979660616463,1.1380467282316058,0.44146369435245314,0.18890751405698172,-0.9238860988866505,1.1818884887377663,1.3564189059138714,1.963144639963899,0.9515161132481584,-0.8133912718943311,0.9451537763157959,1.1982231208119432,1.6719564762141572,1.2674607219413592,0.8916651019977228,0.5544922109743751,-1.8354481550463637,0.16067458160208664,-1.112900180173338,-0.2748448848055682,-0.1813351515692775,1.4928726022318926,SK,Total,Eastern Zone
456,South District,938.0,1091.0,47.0,1.1555906877951199,-0.9771884508401437,1.3458144858118226,0.8788547944888954,2.00102366759284,0.6891791023200621,1.2763853459978285,0.5627826391995948,0.5664480696860695,-0.8129479147969968,0.7614384867653476,1.3485949768021095,1.7549061371111119,1.172433298272824,-0.7058634641643449,1.7376581809416398,1.5294875583555188,1.8007598118311277,1.5566947705479186,1.3940045065870184,-0.39515377686376263,-1.9861614246003088,0.34263759218005396,-1.4975373179228433,-0.8935146826826854,-0.11963963674152445,1.569669151073394,SK,Total,Eastern Zone
459,East District,1853.0,2028.0,345.0,1.1121320267717436,-0.5134975461178151,-1.8322247549105857,0.7743018207731716,1.588211697725291,1.3915012071842903,1.381786197629237,1.03702942360206,0.7282511649556784,-0.6650303360107918,-0.7521815203353592,0.6718251086347199,0.660319134936208,0.8778770515732701,-0.24887028131190292,0.9907655406108083,1.3891212712607834,0.9752475244678181,2.174603874389205,1.83793235250314,-1.2748258498085636,-1.6093782507154466,-0.4040382098467777,-1.3012938802955447,-0.6193314768053265,-0.465134519776942,1.629399800172339,SK,Total,Eastern Zone
462,Kasaragod,410.02,427.77,65.83,1.850060090948673,0.661888641155604,0.39962926277296995,0.36430480241650864,2.1800492667700935,0.7042288617100098,1.8126121786726168,1.5366428964725645,1.976157537222538,-1.5436607540008493,-0.42963630453651824,1.5911367792667233,2.2520088195622514,1.257401446359234,-1.1090927431517936,1.7097209753109448,0.289772510734816,0.8897689471947383,2.07205725715597,2.1031208288793493,-1.8086268577091587,-1.057121770135635,-1.1544787638166019,-1.251055560262956,2.687036772531131,2.625810773093491,3.0706150334311775,KL,Total,Southern Zone
465,Kannur,785.14,765.65,120.32,2.5036783527402515,1.38341979138262,1.0983872963467929,0.3239772268404441,2.2322826180594566,0.8061041560419638,2.089289414205063,1.6447270473363826,2.5653904758293646,-1.0836370839757519,0.1926296983826613,1.680329571140807,2.4218032911191396,1.257401446359234,-1.1090927431517936,1.4423220071314333,0.39981967981708894,1.7720717961709838,1.435742350221539,1.1510124225066152,-1.1448742935780813,-1.4145275236492754,-0.7541601405450739,-1.0712965713963505,3.3120338751592646,4.069485820062915,2.7753749678849617,KL,Total,Southern Zone
