,District,Households surveyed,Women age 15-49 years interviewed,Men age 15-49 years interviewed,1. Population (female) age 6+ years who ever attended school (%),3. Sex ratio of the total population (females per 1000 males),4. Sex ratio at birth for children born in the last five years (females per 1000 males),7. Households with an improved drinking-water source1 (%),8. Households using improved sanitation facility2 (%),9. Households using clean fuel for cooking3 (%),12. Women who are literate (%),13. Men who are literate (%),14. Women with 10 or more years of schooling (%),15. Women age 20-24 years married before age 18 years (%),19. Any modern method (%),30. Mothers who had at least 4 antenatal care visits (%),32. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),40. Institutional births (%),42. Home delivery conducted by skilled health personnel (out of total deliveries) (%),47. Children age 12-23 months fully immunized (BCG measles and 3 doses each of polio/DPT) (%),53. Children age 9-59 months who received a vitamin A dose in last 6 months (%),62. Children under age 3 years breastfed within one hour of birth8 (%),65. Breastfeeding children age 6-23 months receiving an adequate diet9 10 (%),67. Total children age 6-23 months receiving an adequate diet9 10 (%),68. Children under 5 years who are stunted11 (%),72. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),76. Children age 6-59 months who are anaemic (<11.0 g/dl) (%),79. All women age 15-49 years who are anaemic (%),91. Cervix (%),92. Breast (%),93. Oral cavity (%),State,Region,Zone
10,Thoubal,923.0,1173.0,148.0,0.6688536843333066,0.4841404610120434,-0.3458549808259451,-3.9455181355366746,-0.10937221917901695,-0.29484362702267514,0.9601827911036045,1.5333341979767332,0.08778057951347608,-0.9016984620687198,-1.9054158114597077,1.090405316113972,0.8258420474602179,-0.4759487746035251,1.8479219694228304,0.4206184869231505,-1.3901312132149755,1.209435407407764,0.9256386644972432,0.6112896203664884,-0.6150717950999625,-1.4048388134636645,-2.010332372190214,-1.678081280539958,-0.028783033377169247,-0.7859511968812585,0.23852897115404068,MN,Rural,North Eastern Zone
11,Thoubal,1841.0,2302.0,294.0,0.868763525040837,0.9618826052714122,0.37679993696106245,-4.02766690059903,-0.016700144310791584,0.09104763938624139,1.1051089620967907,1.52230520299063,0.4990301133237324,-0.8351355516149276,-1.8934029542604955,1.1529967490080661,0.9753466136109364,-0.24936704637309906,1.8210400174903338,0.20396260652184067,-1.3901312132149755,1.209435407407764,1.1622847042662465,0.8332535433245489,-0.6650531628809171,-1.4156040470032323,-1.9601356796169818,-1.7801278681061534,-0.10611675811180876,-0.7119165790879546,0.27266077063915245,MN,Total,North Eastern Zone
12,Imphal West,915.0,1029.0,134.0,1.8248540675551144,1.4958297076789422,1.1076668424501952,-2.056096539102512,0.15600690430726463,1.5149864124351438,1.8165647106087948,1.6325951528516685,2.2047044092908608,-1.1679501038838886,-2.031550812051433,1.2860035439080153,1.5787043270049081,0.8665479651617487,-0.08757856971692352,1.3385552433602792,-0.6433825658709835,0.8757176742183415,2.292926894273706,2.246813263215357,-1.6546842449438186,-1.6847348854924191,-1.74052514960909,-1.7408791805806936,-0.3943606412136476,-0.13197873970707502,0.5115833670349336,MN,Urban,North Eastern Zone
13,Imphal West,923.0,1100.0,135.0,1.4684930471634297,1.3131635936974189,0.12222831819518479,-3.430221336509176,-0.12200932029741118,0.34187696255203714,1.4937746024876073,1.1914353534075146,1.1529842900384024,-1.1827418617625092,-2.0075250976530095,0.8556874427611201,0.8418603938335091,0.628637150519802,-0.1951063774469098,0.9850640700739313,-0.014541599686569737,0.8874270683653385,1.9379578346202015,1.510827623933366,-1.45475877382,-1.5663173165571767,-1.608758831604355,-1.662381805529774,-0.18345048284644852,-0.36642169605253694,0.16173242231253965,MN,Rural,North Eastern Zone
14,Imphal West,1838.0,2129.0,269.0,1.6944780844849856,1.4255735099937408,0.6970674573439408,-2.5415210599255182,0.05912246239957441,1.1020827573776029,1.697988752523461,1.4671602280601108,1.8204220580255397,-1.175345982823199,-2.025544383451827,1.117789068005138,1.285034643494568,0.7702507306638182,-0.14134247358191662,1.1960184799383649,-0.39072324910046,0.8815723712918402,2.1351628677610375,1.919708534645583,-1.5747140564942912,-1.6416739513341492,-1.6840538704642036,-1.7173299680654177,-0.3170269164790078,-0.20601335750037877,0.383589118965765,MN,Total,North Eastern Zone
15,Imphal East,893.0,1130.0,133.0,1.6336359590522587,0.8635239285121304,-1.6433490377617086,-3.8857735791276897,-0.016700144310791584,1.3104640412384174,1.3554359847213846,1.2686383183102419,1.570975619484892,-1.1827418617625092,-1.6891843818738923,1.3133872957991815,0.7510897643848587,0.4587008543469824,-0.060696617784426914,0.6144684851769536,-1.4687363339880273,1.016230403982309,0.43919958274984766,0.1790440861850017,-1.094892925797127,-1.501725915319772,-2.3303362873445708,-2.0784178932996475,-0.21860217590764836,-0.6255428583291003,0.4859845174211001,MN,Urban,North Eastern Zone
16,Imphal East,927.0,1102.0,150.0,1.1382072233857692,0.9197288866602915,0.4671318016844384,-4.371198099950696,-0.17677009181045325,0.02930503676081469,1.085346302415902,1.4340732431017995,0.620382434775939,-0.7020097307073431,-1.839345096864042,1.1999403236786368,0.8418603938335091,-0.02844986134843412,0.5575882766629945,0.625871426250707,-1.5810293636638153,1.736358144022642,1.6487237860136421,1.3706398831177489,-1.0249190109037905,-1.3294821786866922,-2.142098690194949,-1.678081280539958,-0.2115718372954083,-0.6255428583291003,0.3238584698668197,MN,Rural,North Eastern Zone
17,Imphal East,1820.0,2232.0,283.0,1.3555005285026505,0.8916264075862109,-0.47724678405994647,-4.154624082968123,-0.1051598521395521,0.5965651983819221,1.2105098137281984,1.3678992731851756,1.051857355494897,-0.9312819778259607,-1.773274382268376,1.2468838983492068,0.8044842522958296,0.16980915085318868,0.3156507092705252,0.6201699557138307,-1.5304975003097108,1.4611873815682055,1.1491377020568572,0.8566181667938187,-1.0549078315723632,-1.4156040470032323,-2.217393729054798,-1.858625243157073,-0.2115718372954083,-0.6255428583291003,0.40065501870832104,MN,Total,North Eastern Zone
18,Ukhrul,747.0,683.0,100.0,1.2077410810231721,-0.4713438275066943,1.08303087934382,-3.646795353491748,0.669915683121968,-1.1515222384504697,1.0062956636923457,0.6841015840467366,0.3979031787802268,-0.3987786941956229,-2.307846527633308,-1.029879473173457,-0.9308366048107259,-2.8607214642287597,1.7135122097603475,-1.2043006160866743,-2.7320329178406446,1.5021702610826961,1.2411667175225807,0.9851235958748011,-0.24520967352089879,-1.5663173165571767,-2.0228815453335223,-2.9183398063444863,-0.4154516570503674,-0.9463595354334167,-0.4697058681620253,MN,Rural,North Eastern Zone
19,Ukhrul,890.0,833.0,120.0,1.3728839929120011,-0.13411407861772806,0.8941551621949428,-3.2659238063844658,0.5856683423326724,-0.91998747860512,1.131459175004642,0.8054205288938798,0.6675750042295752,-0.6428426991928611,-2.2838208132348843,-0.9086085719411502,-0.8347265265709781,-2.498190699060078,1.4984565943003747,-1.1073756169597728,-2.5299054644242256,1.525589049376691,1.3594897374070827,1.2771813892406705,-0.40515005041995295,-1.6309087177945818,-1.9099389870437493,-2.745645581232463,-0.309996577866768,-0.9216813295023154,-0.3587775198354127,MN,Total,North Eastern Zone
20,Chandel,792.0,841.0,104.0,0.7296958097660335,0.8213702099010096,0.13044030589730987,-3.9007097182299355,0.7162517205560808,-0.7501953213851967,0.5254042781240468,1.2024643483936177,0.5125137045962,-0.7833643990397557,-2.1576858126431593,-0.2513985265531648,-0.18331377405713264,-2.25461534121237,5.208165960984903,-0.3376770944814347,-2.4849882525539106,0.8757176742183415,0.4523465849592367,0.2725025800620798,-0.025291655284698202,-1.813917687967229,-1.9726848527602898,-2.282511068432038,-0.24672353035660813,-0.8599858146745623,-0.2734480211226336,MN,Rural,North Eastern Zone
21,Chandel,892.0,972.0,124.0,0.8339965962221355,0.9618826052714122,0.17971223211006038,-3.773752535860842,0.6614909490430387,-0.6614403301111459,0.5517544910318982,1.2686383183102419,0.4113867700526944,-0.6354468202535508,-2.1937243842407947,-0.28660620755609256,-0.23136881317700658,-2.2432862548008483,5.208165960984903,-0.6398550329358932,-2.49621755552149,1.1099055571582872,0.320876562865346,0.15567946271573202,-0.06527674950946175,-1.792387220888094,-1.74052514960909,-2.1569152683505672,-0.3802999639891676,-0.8599858146745623,-0.3502445699641346,MN,Total,North Eastern Zone
22,Bargarh,1075.27,1179.8,169.82,0.13605050018671302,0.41458682530369345,0.1990925230870757,0.5599682246559362,-0.9362598690259538,-0.9724686908367327,0.0965545630487551,0.29036646304282987,-0.6302206557454139,-0.8676774189478926,0.42507848518741304,0.47818286311861685,0.7008989457485458,0.7781810911518832,-0.5526363381491144,1.2017199504752418,0.5345713154280352,1.5185634128884926,-0.6940720076994903,-0.7660549331469518,0.30458537206960196,0.980736938904489,0.7555053885948907,1.4288448239754363,-0.09205608088732886,-0.8858979309022186,-0.7376404941201515,OR,Rural,Eastern Zone
23,Bargarh,1181.31,1282.25,188.72,0.18385502731242787,0.36540748692405256,-0.025751700197109113,0.5793852054888567,-0.8233684323682977,-0.8250582270685266,0.1512312548325479,0.2694113725692328,-0.5520158263651028,-0.8255209089938241,0.419072056587807,0.5200408838665421,0.7195870165173857,0.8036715355778055,-0.5983356564343586,1.1184784806368433,0.550853804731024,1.4828497607401507,-0.7348277145485964,-0.7940924813100751,0.22961332039817003,0.8870794071102519,0.7642898097952054,1.3786065039428477,-0.12369260464240868,-0.8957692132746591,-0.7572662788240907,OR,Total,Eastern Zone
24,Jharsuguda,166.17,205.14,27.3,1.1408147430471718,-0.30076177952702576,0.2306265558632363,0.25452418001499805,0.47024948545133755,0.7142620346366415,1.0102481956285236,0.8186553228772033,0.9716299874237153,-0.8336563758270655,0.8221034156213683,1.1068355672486718,1.002043857566422,1.0274209922053514,-0.6090884372073571,0.4354423103190291,1.2212431918954796,1.6438539302613635,-0.12875091269576022,-0.20997689457833635,-1.2178470905382752,-0.4607278320435966,0.6130722734183431,1.1792231713135117,0.6665174553733637,0.1616919108730301,-0.1701993276801709,OR,Urban,Eastern Zone
25,Jharsuguda,259.38,297.39,40.32,0.29684754597320584,0.016655721614714188,0.9246216365698272,0.25527098697011075,-0.6894151605133175,-0.8810124606978192,0.32514266002437114,-0.06256137651249359,-0.28504071917024787,-1.145022879172027,0.7247992723077512,0.8314332625146591,1.090678707498634,0.953781930530463,-0.7972621007348332,1.359080537293035,0.550853804731024,1.6420975211393138,0.12104212928263217,0.05404335062440956,0.5724855033755186,1.2143425067131035,0.7417012981372509,1.598399154085422,0.5329410217408044,-0.7193200408672851,-0.6164726059480053,OR,Rural,Eastern Zone
26,Jharsuguda,425.55,502.54,67.62,0.628002542971333,-0.11050799619550113,0.6175754163873703,0.25527098697011075,-0.23658570377085325,-0.2577980654474191,0.6044549168476021,0.2925722620400502,0.2280099287471371,-1.0118970582644424,0.7650423439251114,0.9476186098243208,1.053302565960954,0.9855033724827228,-0.7166162449373434,0.9833536289128683,0.8411312864429367,1.642682990846664,0.01192201094470287,-0.06394799789540166,-0.18923054160622937,0.5382858404282657,0.6864849363066956,1.4296297977259447,0.5870746290550521,-0.3602521445697617,-0.4338674787026581,OR,Total,Eastern Zone
27,Sambalpur,545.5,587.35,76.59,0.10476026424988218,0.6361748728028181,1.2058822153676114,-0.35412348840154,-0.9488969701443483,-1.007198904813535,0.1920740848397188,-0.22579050230683098,-0.864835143886347,-1.2840654032310594,0.19503226982250366,1.2367127905039168,0.6042549226296886,0.5232766468926539,-0.4289793592596301,0.9565567173895484,-0.36096559623637653,1.3095507273645912,-0.5205315785355545,-0.5791379453927954,0.7394232717639072,1.0098030694613207,1.200373576525162,1.9335829455528482,0.4127222314715009,-0.6761331804878579,-0.6685236001628005,OR,Rural,Eastern Zone
28,Sambalpur,766.34,853.86,113.92,0.4237468361614639,0.4765527916620422,0.33844995439213865,-0.03449011161346805,-0.5158656384873685,-0.45923330651287364,0.34951660696413456,-0.20152671333740266,-0.45156307138522067,-0.968261372522512,0.2665087701578151,1.2805267935297822,0.7206549062756052,0.7334311998263736,-0.6225294131736054,0.7159546607333568,-0.32671622218526075,1.2135336953592135,-0.2378710310336895,-0.32796824309814765,0.3475693483612229,0.5651989242771843,0.9035856316859261,1.7279198229194386,0.48443168531634856,-0.6526888848533117,-0.6557241753558837,OR,Total,Eastern Zone
29,Debagarh,220.77,222.15,25.08,0.04739483169902583,1.215366966519618,1.8816466833754846,-0.2211918503915474,-0.6902576339212104,-1.1495927821184253,-0.11095336360057982,-0.5886444373496468,-0.6322431944362841,-0.028984747230110453,-0.8464824493491732,0.30957719076015144,0.21874671991247857,0.39185924451900633,-0.3241397467228934,0.3516306934269434,0.6204754831300124,1.6157513843085698,0.1078951270732429,-0.06862092258925567,-0.35716793735023683,1.0410222467260672,-1.6890735397215269,-0.6395610086162933,-0.12228653691996072,-0.45402932710794647,-0.8656347421893201,OR,Rural,Eastern Zone
30,Debagarh,233.82,238.04,28.5,0.15343396459606376,1.0983201411760737,1.6748688330359742,-0.16742174962346065,-0.6304420219608107,-1.0500328353849249,-0.0062112672918678705,-0.43092980904836253,-0.47178845829392163,-0.10886023977466101,-0.8645017351479912,0.3181835127830893,0.21020360184672301,0.42414714079184246,-0.3537098938486396,0.3755768696818252,0.6266515997621808,1.6257043693335176,0.19729474209708878,0.007314103685870413,-0.33617576288223583,0.9236812011447812,-1.638249388491129,-0.6560454573769864,-0.12298957078118482,-0.4688362506666072,-0.866488037176448,OR,Total,Eastern Zone
31,Sundargarh,501.3,621.14,86.13,1.0182613189612513,0.059230977411945794,0.8239426673417738,0.27618158171325574,0.6109425445694612,0.8226974804975472,0.6564965873406102,0.020156085883285282,0.9237632384064559,-0.8758128857811338,0.06949791209073888,1.2081554492459863,0.9652016609078521,0.7702507306638182,-0.7999502959280829,1.0785681868787071,0.974198526608746,1.6333154755290664,0.8638477541131147,0.6732058725600528,-0.18223315011689573,-0.1732960965371451,0.533385023958337,1.3841013201964116,0.4394375181980127,-0.2417967561004756,-0.15228013295048737,OR,Urban,Eastern Zone
32,Sundargarh,924.98,1145.83,130.43,-0.21074961477982893,0.9971512165093832,0.8702582779817583,0.014052340468831944,-0.8507488181248188,-1.0427009013231554,-0.18868649167874274,0.028979281872168174,-0.2573993570616897,-0.5940298981934135,0.3223685561341507,1.1803805008992323,0.46916686821493214,0.5000520197490346,-0.5176898006368688,1.5107396535739517,0.033744403074019165,2.1210117417515035,0.8612183536712369,0.5493733681729241,0.1546412687267381,0.8041871088555823,1.5153578224221957,1.7161452166618014,0.5877776629162763,-0.29608880914889846,-0.5226101573639483,OR,Rural,Eastern Zone
33,Sundargarh,1426.28,1766.97,216.55,0.21166857036738806,0.6625912031324553,0.8544091417166582,0.10590959594764729,-0.33684003931011525,-0.3870716396944062,0.10841215885728801,0.025670583376336892,0.15789525413030658,-0.6938742638741018,0.23347341285998197,1.1901604122889347,0.6421650090464781,0.5918176196823574,-0.6144648275938565,1.3436865668434683,0.3711849572497627,1.9494691174979928,0.8625330538921756,0.5914296904176092,0.04268300489740004,0.46831182242107683,1.2016284938394934,1.6031089965884775,0.5357531571857004,-0.2763462444040174,-0.39205602433339637,OR,Total,Eastern Zone
34,Kendujhar,1103.31,1184.78,131.12,-0.6070926033130198,0.9243657957075138,-0.5973060442650153,-0.36980643445889927,-1.3705549107947732,-1.007584796079944,-0.2769597049200472,-0.08020776849025937,-0.597860036691492,0.3992366433559529,-0.7479770203156351,-0.3980971973986973,0.6469705129584653,-0.290718211775152,-0.2945695995971472,0.8430974537057048,0.550853804731024,0.815999764068655,-0.019630794357830928,-0.07095738493618257,0.7484199179644794,0.903227257419603,-1.6978579609218427,-0.8310946037405367,0.189860497463494,-0.15912476623128638,-0.35707092986115696,OR,Rural,Eastern Zone
35,Kendujhar,1316.82,1444.45,185.09,-0.29940528326751614,1.004036323882533,-0.6659582614547811,-0.18534511654615693,-1.0681069573612016,-0.702344804350491,-0.04244281004016419,0.2683084730706219,-0.3032435673880789,0.23800648247898948,-0.6518741627219393,-0.41765702017810163,0.8189007640317916,-0.28675303153112,-0.2623112572781513,0.8989718649670955,0.7052567205352328,0.7106152167456796,-0.077477604079143,-0.1258642500889661,0.7794083659886708,0.6523973159476808,-1.4694630097136352,-0.8248148137364633,0.19618780221450996,-0.191206433941718,-0.345124800041368,OR,Total,Eastern Zone
36,Mayurbhanj,1613.75,1677.69,205.58,-0.8895738999649654,0.6322405257324473,0.49497043999464235,-0.5557613662818659,-1.3107392988343731,-1.1248957410682545,-0.7315008775804942,-0.6504068092718286,-0.7677532867245815,0.8281976218359476,-0.7720027347140591,0.9065429819875718,0.213941216000491,0.4145174173420492,0.2591986102122824,0.660650396525654,0.821480006249674,0.8704484468521925,-0.18791242263801117,-0.33614586131239205,0.7824072480555282,1.1109962647332556,-1.3226376839369303,-0.7023589086570287,0.7670512975283953,0.08272165189350598,-0.6190324909093886,OR,Rural,Eastern Zone
37,Mayurbhanj,1737.81,1828.71,240.46,-0.7157392558714605,0.5462469397657623,0.4139181213746677,-0.4765998290399601,-1.1708887131241423,-0.9701533432382791,-0.5701058235199005,-0.30630216570538793,-0.6046018323277259,0.7498013050792588,-0.7029288058185902,0.8709441045290555,0.2705393731861203,0.44340658769142804,0.21349929192703823,0.6195998086601427,0.8675201484167469,0.9231407205136801,-0.20894762617303358,-0.3525010977408807,0.6724482389374279,0.9409055748080892,-1.3584028273953583,-0.6772397486407343,0.7909544488100114,0.11973896079015797,-0.5456491220163987,OR,Total,Eastern Zone
38,Baleshwar,1491.31,1632.0,194.53,0.4689438436257761,1.3539121883548368,0.22216820853004676,0.7377082799726674,-0.5310301598294418,-1.0164602952073492,0.49576028860271315,0.817552423378594,-0.30526610607894905,-0.12513117344114374,-0.7539834489152412,0.29392933253662806,-0.7530329600671926,0.8319942516066087,-0.3133869659498948,1.009580393382501,0.40318847070736274,0.951243266466474,-0.627022296431606,-0.6188578052905537,-0.46612731911271754,0.4037204211836722,-1.6997403368933388,-0.7808562837079481,-0.19048082145868833,-0.1973759854244933,-0.9748565005416773,OR,Rural,Eastern Zone
39,Baleshwar,1687.1,1874.98,222.63,0.5697679372000087,1.3374722380964987,0.2991145332989588,0.7377082799726674,-0.3604292947311178,-0.7887844480260884,0.5833747465213209,0.9311510717354637,-0.1043605961191845,0.07677632160202608,-0.7305583773767778,0.27593429557957605,-0.6814843462664916,0.7997063553337734,-0.2945695995971472,0.9782223054296799,0.44585982198416174,0.9746620547604684,-0.500811075221471,-0.5265675425869389,-0.35816756470585576,0.2702315252930352,-1.726721059151451,-0.77928633620693,-0.21860217590764836,-0.2578375899556914,-0.8955000667387928,OR,Total,Eastern Zone
40,Bhadrak,927.3,1057.76,111.35,0.7853228958759552,1.215366966519618,-0.3029062851438308,0.8534633580150774,-1.1287650427294944,-1.0318959458637058,0.5800809699078396,0.8010089308994376,-0.3005468491335855,-1.3136489189883007,-1.0194675930178256,-0.6648931801097724,-0.2917045845164037,0.5227101925720775,-0.6789815122318482,1.5797274470701588,0.9646536190863039,1.3651703495628278,-0.3522499502553744,-0.497361763250352,-0.009297617594793067,0.8935385472339922,-2.117000343908333,-0.5406543160521342,-0.7796231971643978,-0.7119165790879546,-0.7128949394934456,OR,Rural,Eastern Zone
41,Bhadrak,1057.36,1219.36,126.1,0.7696777779075391,1.1356964383445987,-0.46616060066207743,0.8601846206110875,-0.9665889117101004,-0.9223028262035734,0.6479327681455586,0.6719696895620224,-0.14818226775470375,-1.382430593123886,-1.1383948792900238,-0.5983897826597975,-0.1277835066297229,0.5600961777300976,-0.7408100016765904,1.5153008300034536,1.028660646001503,1.321845591218938,-0.2536474336849564,-0.42726789284254324,-0.18623165953937199,0.796651445377885,-2.0975491255362053,-0.5838278723301403,-0.7739989262746059,-0.7143843996810648,-0.6403648655875834,OR,Total,Eastern Zone
42,Kendrapara,975.71,1084.54,95.27,0.8739785643636424,1.9550242157494189,0.7203073825409552,0.8213506589452473,-0.8945574353352526,-0.8350913999951584,0.9041885886744194,-0.5643806483802184,-0.20144245328095,-0.9460737357045813,0.4743311997041821,0.07798888905200414,-0.38033943444861545,0.9192282169753231,-0.46661409196512527,0.7917842188738152,0.12470175711140788,1.119858542183235,0.4838993902617705,0.17787585501153805,-0.9599432327885495,0.23685930132037616,-1.6934657503216848,-0.6450558248698576,0.5737169856917961,0.10493203723149709,-0.8400358925754864,OR,Rural,Eastern Zone
43,Kendrapara,1028.3,1133.65,99.84,0.8878853358911225,1.9059853897651482,0.6113343057337545,0.8191102380799102,-0.8541187117563906,-0.8026765336168094,0.9318563122276632,-0.45960519601223154,-0.15829496120905423,-0.9408966204470641,0.426279770907334,0.11945571334434141,-0.35150641097669116,0.9305573033868446,-0.4881196535111225,0.8516496595110199,0.1791638765041651,1.1005380418406892,0.4970463924711595,0.1942310914400268,-0.9829346619677884,0.1582730964815335,-1.7248386831799551,-0.6811646173932807,0.5948080015285161,0.08642338278317109,-0.8272364677685695,OR,Total,Eastern Zone
